order_id,order_date,ship_date,customer_id,customer_name,segment,city,state,region,product_id,product_name,category,subcategory,quantity,unit_price,discount,sales,cost,profit,shipping_mode,sales_channel,payment_type,returned_flag,account_manager,month,quarter,year
ORD-202403-00946,2024-03-23,2024-03-28,CUST-07267,Avery Ramirez,Consumer,Orlando,FL,South,TEC-AC-1002,USB-C Docking Station,Technology,Accessories,3,114.89,0.1,310.2,243.0,67.2,Standard Class,Wholesale,Credit Card,No,Cameron Scott,Mar,Q1,2024
ORD-202403-01050,2024-03-09,2024-03-14,CUST-09750,Harper Hall,Consumer,Phoenix,AZ,West,OFF-AR-1003,Creative Desk Organizer Tray,Office Supplies,Art,3,9.79,0.11,26.14,15.0,11.14,Second Class,Wholesale,Bank Transfer,No,Quinn Foster,Mar,Q1,2024
ORD-202403-02101,2024-03-20,2024-03-28,CUST-08809,Emma Walker,Corporate,Buffalo,NY,East,FUR-TB-1003,Training Room Folding Table,Furniture,Tables,2,226.29,0.05,429.95,308.0,121.95,Standard Class,Store,Credit Card,No,Avery Brooks,Mar,Q1,2024
ORD-202403-01951,2024-03-27,2024-04-01,CUST-09285,Dakota Davis,Consumer,Denver,CO,West,TEC-CP-1001,High-Speed Office Copier,Technology,Copiers,1,1530.64,0.04,1469.41,1040.0,429.41,Standard Class,Online,Credit Card,No,Parker James,Mar,Q1,2024
ORD-202403-01953,2024-03-01,2024-03-03,CUST-01188,Matthew King,Small Business,Boston,MA,East,FUR-TB-1001,Adjustable Standing Desk,Furniture,Tables,1,505.77,0.07,470.37,330.0,140.37,Second Class,Online,Credit Card,No,Parker James,Mar,Q1,2024
ORD-202403-00014,2024-03-26,2024-03-29,CUST-11567,David Lee,Small Business,New York,NY,East,FUR-ST-1002,Mobile Pedestal Cabinet,Furniture,Storage,1,203.31,0.09,185.01,136.0,49.01,Second Class,Online,Credit Card,No,Jordan Patel,Mar,Q1,2024
ORD-202403-00822,2024-03-28,2024-03-30,CUST-05620,Joseph Clark,Consumer,Orlando,FL,South,OFF-BI-1002,Label Divider Binder Kit,Office Supplies,Binders,3,18.16,0.05,51.76,24.0,27.76,First Class,Online,Credit Card,No,Cameron Scott,Mar,Q1,2024
ORD-202403-01111,2024-03-12,2024-03-12,CUST-11468,Gabriel Miller,Consumer,San Francisco,CA,West,FUR-CH-1002,Executive Leather Chair,Furniture,Chairs,2,327.3,0.04,628.42,410.0,218.42,Same Day,Online,Credit Card,No,Quinn Foster,Mar,Q1,2024
ORD-202403-02141,2024-03-21,2024-03-26,CUST-04609,Mason Thomas,Consumer,Tucson,AZ,West,TEC-MA-1002,All-in-One Inkjet Printer,Technology,Machines,1,189.39,0.11,168.56,122.0,46.56,Second Class,Wholesale,Credit Card,No,Skyler Adams,Mar,Q1,2024
ORD-202403-00337,2024-03-31,2024-04-05,CUST-06918,Dakota Taylor,Home Office,Boulder,CO,West,FUR-ST-1001,5-Shelf Steel Storage Rack,Furnitures,Storage,2,166.38,0.06,312.79,204.0,108.79,Standard Class,Marketplace,Credit Card,No,Dakota Rivera,Mar,Q1,2024
ORD-202403-02268,2024-03-15,2024-03-16,CUST-07623,Drew Anderson,Consumer,Miami,FL,South,FUR-ST-1003,Lateral Filing Cabinet,Furniture,Storage,1,280.61,0.07,260.97,184.0,76.97,First Class,Online,PayPal,No,Quinn Foster,Mar,Q1,2024
ORD-202403-00837,2024-03-05,2024-03-07,CUST-08553,Matthew Miller,Consumer,Spokane,WA,West,FUR-TB-1001,Adjustable Standing Desk,Furniture,Tables,1,481.14,0.03,466.71,330.0,136.71,Second Class,Marketplace,PayPal,No,Dakota Rivera,Mar,Q1,2024
ORD-202403-00949,2024-03-26,2024-03-30,CUST-01995,Noah Lewis,Home Office,Los Angeles,CA,West,OFF-BI-1002,Label Divider Binder Kit,Office Supplies,Binders,6,18.91,0.03,110.06,48.0,62.06,Standard Class,Online,Credit Card,No,Skyler Adams,Mar,Q1,2024
ORD-202403-01282,2024-03-24,2024-03-29,CUST-03063,David Williams,Consumer,Seattle,WA,West,OFF-BI-1002,Label Divider Binder Kit,Office Supplies,Binders,8,18.48,0.07,137.49,64.0,73.49,Second Class,Online,PayPal,No,Skyler Adams,Mar,Q1,2024
ORD-202403-00492,2024-03-04,2024-03-10,CUST-09798,Noah Roberts,Small Business,Spokane,WA,West,TEC-AC-1003,Noise-Canceling Headset,Technology,Accessories,4,93.21,0.05,354.2,240.0,114.2,Standard Class,Online,Credit Card,No,Skyler Adams,Mar,Q1,2024
ORD-202403-00918,2024-03-21,2024-03-27,CUST-08057,Gabriel Sanchez,Consumer,Chicago,IL,Central,OFF-AR-1002,Presentation Flip Chart Pad,Office Supplies,Art,5,18.62,0.04,89.38,50.0,39.38,Standard Class,Wholesale,Bank Transfer,No,Riley Chen,Mar,Q1,2024
ORD-202403-00887,2024-03-04,2024-03-11,CUST-03861,Avery Miller,Consumer,Sacramento,CA,West,OFF-BI-1003,Archival Storage Binder,Office Supplies,Binders,3,14.16,0.09,38.66,18.0,20.66,Standard Class,Online,Debit Card,No,Quinn Foster,Mar,Q1,2024
ORD-202403-00117,2024-03-15,2024-03-20,CUST-06927,Finley Williams,Home Office,Detroit,MI,Central,OFF-AP-1002,Compact Coffee Maker,Office Supplies,Appliances,2,91.98,0.1,165.56,108.0,57.56,Second Class,Marketplace,Credit Card,No,Taylor Nguyen,Mar,Q1,2024
ORD-202403-00153,2024-03-23,2024-03-27,CUST-05230,Henry Adams,Consumer,Seattle,WA,West,OFF-PA-1002,Recycled Legal Paper Pack,Office Supplies,Paper,10,18.22,0.07,169.45,90.0,79.45,Second Class,Online,Credit Card,No,Quinn Foster,Mar,Q1,2024
ORD-202403-00710,2024-03-31,2024-03-31,CUST-06629,Sophia Adams,Small Business,Houston,TX,Central,TEC-MA-1003,Document Scanner Pro,Technology,Machines,2,340.67,0.05,647.27,462.0,185.27,Same Day,Store,Debit Card,No,Riley Chen,Mar,Q1,2024
ORD-202403-01529,2024-03-27,2024-04-02,CUST-09403,Zoe Williams,Consumer,Houston,TX,Central,OFF-AR-1003,Creative Desk Organizer Tray,Office Supplies,Art,4,11.11,0.12,39.11,20.0,19.11,Standard Class,Wholesale,Bank Transfer,No,Parker James,Mar,Q1,2024
ORD-202403-00182,2024-03-31,2024-04-01,CUST-07551,Isaac Martin,Corporate,Phoenix,AZ,West,TEC-PH-1001,Business Smartphone X,Technology,Phones,2,677.74,0.05,1287.71,964.0,323.71,Same Day,Store,Credit Card,No,Skyler Adams,Mar,Q1,2024
ORD-202403-01178,2024-03-26,2024-04-01,CUST-02605,Samuel Nguyen,Home Office,New York,NY,East,FUR-TB-1002,Conference Table 8-Seater,Furniture,Tables,2,916.74,0.15,1558.46,1230.0,328.46,Standard Class,Online,Debit Card,No,Jordan Patel,Mar,Q1,2024
ORD-202403-01844,2024-03-29,2024-04-05,CUST-04591,Grace Martin,Consumer,Houston,TX,Central,FUR-ST-1003,Lateral Filing Cabinet,Furniture,Storage,2,257.9,0.07,479.69,368.0,111.69,Standard Class,Wholesale,Bank Transfer,No,Taylor Nguyen,Mar,Q1,2024
ORD-202403-00817,2024-03-04,2024-03-07,CUST-01540,Elijah Torres,Consumer,Dallas,TX,Central,OFF-BI-1002,Label Divider Binder Kit,Office Supplies,Binders,8,18.93,0.02,148.41,64.0,84.41,First Class,Store,Cash,No,Taylor Nguyen,Mar,Q1,2024
ORD-202403-00540,2024-03-05,2024-03-09,CUST-11055,Daniel Perez,Consumer,Tucson,AZ,West,OFF-BI-1002,Label Divider Binder Kit,Office Supplies,Binders,6,18.92,0.07,105.57,48.0,-40.69,Second Class,Store,Credit Card,Yes,Skyler Adams,Mar,Q1,2024
ORD-202403-01082,2024-03-02,2024-03-04,CUST-01535,Finley Flores,Corporate,Detroit,MI,Central,OFF-BI-1001,3-Ring Binder Set,Office Supplies,Binders,2,11.52,0.15,19.58,10.0,9.58,Second Class,Wholesale,Bank Transfer,No,Parker James,Mar,Q1,2024
ORD-202403-01678,2024-03-25,2024-03-26,CUST-11887,Charlotte Davis,Consumer,Savannah,GA,South,TEC-MA-1003,Document Scanner Pro,Technology,Machines,1,355.85,0.01,352.29,231.0,121.29,Same Day,Store,Credit Card,No,Morgan Lee,Mar,Q1,2024
ORD-202403-00889,2024-03-22,2024-03-24,CUST-01052,Rowan Wilson,Consumer,Dallas,TX,Central,TEC-CP-1002,Desktop Color Copier,Technology,Copiers,1,852.55,0.05,809.92,605.0,-514.23,Second Class,Online,Debit Card,Yes,Riley Chen,Mar,Q1,2024
ORD-202403-01914,2024-03-16,2024-03-17,CUST-07842,Skyler Robinson,Corporate,Grand Rapids,MI,Central,FUR-TB-1001,Adjustable Standing Desk,Furniture,Tables,1,469.44,0.06,441.27,330.0,111.27,Same Day,Store,Credit Card,No,Taylor Nguyen,Mar,Q1,2024
ORD-202403-01239,2024-03-06,2024-03-09,CUST-11022,James Hall,Consumer,Buffalo,NY,East,OFF-BI-1002,Label Divider Binder Kit,Office Supplies,Binders,2,18.81,0.05,35.74,16.0,19.74,First Class,Online,Credit Card,No,Parker James,Mar,Q1,2024
ORD-202403-00696,2024-03-23,2024-03-26,CUST-05308,James Nelson,Home Office,Detroit,MI,Central,OFF-PA-1001,Premium Copy Paper Pack,Office Supplies,Paper,4,14.99,0.11,53.36,32.0,21.36,First Class,Online,PayPal,No,Parker James,Mar,Q1,2024
ORD-202403-02081,2024-03-21,2024-03-21,CUST-06062,Quinn Smith,Small Business,Chicago,IL,Central,FUR-TB-1003,Training Room Folding Table,Furniture,Tables,2,240.77,0.09,438.2,308.0,130.2,Same Day,Online,Credit Card,No,Taylor Nguyen,Mar,Q1,2024
ORD-202403-01421,2024-03-29,2024-04-01,CUST-08231,Sophia Davis,Home Office,Atlanta,GA,South,TEC-PH-1001,Business Smartphone X,Technology,Phones,1,723.84,0.06,680.41,482.0,198.41,First Class,Online,Credit Card,No,Quinn Foster,Mar,Q1,2024
ORD-202403-00781,2024-03-19,2024-03-24,CUST-01957,Peyton Harris,Consumer,Spokane,WA,West,FUR-TB-1003,Training Room Folding Table,Furniture,Tables,1,232.61,0.14,200.04,154.0,46.04,Standard Class,Wholesale,Credit Card,No,Skyler Adams,Mar,Q1,2024
ORD-202403-00745,2024-03-02,2024-03-02,CUST-00304,Zoe Robinson,Corporate,Spokane,WA,West,OFF-PA-1002,Recycled Legal Paper Pack,Office Supplies,Paper,12,17.71,0.11,189.14,108.0,81.14,Same Day,Online,Credit Card,No,Dakota Rivera,Mar,Q1,2024
ORD-202403-00859,2024-03-22,2024-03-23,CUST-05638,Abigail Gomez,Consumer,Denver,CO,West,FUR-FU-1001,Acoustic Desk Divider,Furniture,Furnishings,2,77.2,0.06,145.14,84.0,61.14,Same Day,Store,Credit Card,No,Skyler Adams,Mar,Q1,2024
ORD-202403-00369,2024-03-09,2024-03-10,CUST-02890,Lucas Adams,Small Business,Denver,CO,West,FUR-TB-1001,Adjustable Standing Desk,Furniture,Tables,2,472.95,0.1,851.31,660.0,191.31,First Class,Marketplace,Credit Card,No,Dakota Rivera,Mar,Q1,2024
ORD-202403-00926,2024-03-15,2024-03-22,CUST-10705,Emerson Taylor,Home Office,Philadelphia,PA,East,TEC-AC-1001,Wireless Keyboard & Mouse Combo,Technology,Accessories,2,59.51,0.08,109.5,62.0,47.5,Standard Class,Online,Credit Card,No,Avery Brooks,Mar,Q1,2024
ORD-202403-00907,2024-03-01,2024-03-09,CUST-07077,David Gomez,Small Business,Houston,TX,Central,TEC-CP-1002,Desktop Color Copier,Technology,Copiers,2,852.25,0.14,1465.87,1210.0,255.87,Standard Class,Wholesale,Bank Transfer,No,Riley Chen,Mar,Q1,2024
ORD-202403-00618,2024-03-11,2024-03-13,CUST-00135,Elijah Martin,Consumer,Phoenix,AZ,West,TEC-AC-1002,USB-C Docking Station,Technology,Accessories,2,121.11,0.04,232.53,162.0,70.53,Second Class,Online,Credit Card,No,Quinn Foster,Mar,Q1,2024
ORD-202403-01118,2024-03-17,2024-03-19,CUST-01409,Sebastian Walker,Consumer,Houston,TX,Central,OFF-AP-1002,Compact Coffee Maker,Office Supplies,Appliances,2,90.61,0.08,166.72,108.0,58.72,Second Class,Marketplace,Credit Card,No,Taylor Nguyen,Mar,Q1,2024
ORD-202403-01015,2024-03-30,2024-04-02,CUST-08699,Nora Allen,Small Business,Minneapolis,MN,Central,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,12,22.34,0.04,257.36,156.0,101.36,First Class,Online,PayPal,No,Taylor Nguyen,Mar,Q1,2024
ORD-202403-00664,2024-03-03,2024-03-10,CUST-05044,Micah Thomas,Home Office,San Francisco,CA,West,OFF-AP-1003,Water Dispenser Countertop,Office Supplies,Appliances,2,154.52,0.05,293.59,202.0,91.59,Standard Class,Online,Debit Card,No,Parker James,Mar,Q1,2024
ORD-202403-02098,2024-03-20,2024-03-22,CUST-01229,Cameron Ramirez,Consumer,Tucson,AZ,West,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,4,24.06,0.06,90.47,52.0,38.47,Second Class,Store,Credit Card,No,Skyler Adams,Mar,Q1,2024
ORD-202403-01500,2024-03-29,2024-03-30,CUST-08841,Mason Perez,Consumer,Houston,TX,Central,OFF-BI-1003,Archival Storage Binder,Office Supplies,Binders,5,15.72,0.08,72.31,30.0,42.31,Same Day,Online,Credit Card,No,Parker James,Mar,Q1,2024
ORD-202403-01741,2024-03-08,2024-03-12,CUST-10823,Quinn Harris,Corporate,Phoenix,AZ,West,OFF-BI-1003,Archival Storage Binder,Office Supplies,Binders,5,14.01,0.13,60.94,30.0,30.94,Standard Class,Marketplace,Debit Card,No,Skyler Adams,Mar,Q1,2024
ORD-202403-00901,2024-03-09,2024-03-15,CUST-10492,Sage White,Consumer,New York,NY,East,OFF-AP-1001,Office Microwave,Office Supplies,Appliances,3,123.19,0.06,347.4,231.0,116.4,Standard Class,Online,Debit Card,No,Parker James,Mar,Q1,2024
ORD-202403-01915,2024-03-26,2024-03-30,CUST-07455,Isabella Lewis,Corporate,Boulder,CO,West,TEC-MA-1002,All-in-One Inkjet Printer,Technology,Machines,1,176.03,0.03,170.75,122.0,48.75,Standard Class,Store,Cash,No,Skyler Adams,Mar,Q1,2024
ORD-202403-00956,2024-03-17,2024-03-19,CUST-01045,James Baker,Corporate,Boulder,CO,West,TEC-CP-1003,Compact Multifunction Copier,Technology,Copiers,2,588.94,0.1,1060.09,864.0,196.09,First Class,Wholesale,Bank Transfer,No,Quinn Foster,Mar,Q1,2024
ORD-202403-01099,2024-03-12,2024-03-17,CUST-08019,Henry Wilson,Corporate,Minneapolis,MN,Central,FUR-ST-1003,Lateral Filing Cabinet,Furniture,Storage,2,287.27,0.07,534.32,368.0,166.32,Second Class,Online,Debit Card,No,Riley Chen,Mar,Q1,2024
ORD-202403-01500,2024-03-29,2024-03-30,CUST-08841,Mason Perez,Consumer,Houston,TX,Central,TEC-AC-1003,Noise-Canceling Headset,Technology,Accessories,1,106.67,0.09,97.07,60.0,37.07,Same Day,Online,Credit Card,No,Parker James,Mar,Q1,2024
ORD-202403-01830,2024-03-29,2024-04-01,CUST-05725,Isaac Roberts,Home Office,Pittsburgh,PA,East,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,5,23.39,0.09,106.42,65.0,41.42,First Class,Online,PayPal,No,Parker James,Mar,Q1,2024
ORD-202403-00003,2024-03-21,2024-03-25,CUST-01009,Emily Scott,Consumer,Savannah,GA,South,OFF-AP-1003,Water Dispenser Countertop,Office Supplies,Appliances,3,149.35,0.04,430.13,303.0,127.13,Standard Class,Store,PayPal,No,Cameron Scott,Mar,Q1,2024
ORD-202403-01614,2024-03-30,2024-04-01,CUST-08717,Skyler Torres,Consumer,Dallas,TX,Central,FUR-TB-1001,Adjustable Standing Desk,Furniture,Tables,1,489.72,0.13,426.06,330.0,96.06,First Class,Online,Credit Card,No,Taylor Nguyen,Mar,Q1,2024
ORD-202403-01980,2024-03-13,2024-03-17,CUST-11594,Grace Jones,Consumer,Raleigh,NC,South,FUR-CH-1002,Executive Leather Chair,Furniture,Chairs,1,328.13,0.03,318.29,205.0,113.29,Standard Class,Store,PayPal,No,Quinn Foster,Mar,Q1,2024
ORD-202403-01510,2024-03-05,2024-03-06,CUST-10837,Liam Adams,Consumer,Houston,TX,Central,FUR-TB-1002,Conference Table 8-Seater,Furniture,Tables,2,854.99,0.09,1556.08,1230.0,326.08,Same Day,Online,Debit Card,No,Taylor Nguyen,Mar,Q1,2024
ORD-202403-02099,2024-03-04,2024-03-12,CUST-04215,Taylor Anderson,Consumer,Spokane,WA,West,OFF-BI-1002,Label Divider Binder Kit,Office Supplies,Binders,2,16.79,0.06,31.57,16.0,15.57,Standard Class,Wholesale,Credit Card,No,Quinn Foster,Mar,Q1,2024
ORD-202403-02074,2024-03-23,2024-03-24,CUST-05979,Cameron Davis,Corporate,Dallas,TX,Central,TEC-MA-1003,Document Scanner Pro,Technology,Machines,2,368.87,0.04,708.23,462.0,246.23,First Class,Store,Credit Card,No,Riley Chen,Mar,Q1,2024
ORD-202403-01146,2024-03-19,2024-03-23,CUST-09616,Finley Harris,Consumer,Denver,CO,West,TEC-PH-1002,VoIP Conference Phone,Technology,Phones,3,259.35,0.08,715.81,498.0,217.81,Standard Class,Wholesale,Debit Card,No,Skyler Adams,Mar,Q1,2024
ORD-202403-01188,2024-03-03,2024-03-06,CUST-00614,Casey Hernandez,Consumer,Cambridge,MA,East,FUR-FU-1002,LED Task Lamp,Furnitures,Furnishings,2,50.43,0.11,89.77,46.0,43.77,Second Class,Online,Credit Card,No,Jordan Patel,Mar,Q1,2024
ORD-202403-00341,2024-03-20,2024-03-25,CUST-11186,Sage Wilson,Corporate,Tucson,AZ,West,TEC-AC-1002,USB-C Docking Station,Technology,Accessories,2,135.74,0.09,247.05,162.0,85.05,Second Class,Online,Credit Card,No,Skyler Adams,Mar,Q1,2024
ORD-202403-01209,2024-03-09,2024-03-15,CUST-07563,James Allen,Consumer,Philadelphia,PA,East,TEC-CP-1003,Compact Multifunction Copier,Technology,Copiers,1,615.34,0.12,541.5,432.0,109.5,Standard Class,Wholesale,Bank Transfer,No,Parker James,Mar,Q1,2024
ORD-202403-01218,2024-03-12,2024-03-17,CUST-06977,Dakota Campbell,Corporate,Los Angeles,CA,West,TEC-CP-1001,High-Speed Office Copier,Technology,Copiers,2,1502.96,0.12,2645.21,2080.0,565.21,Second Class,Online,Credit Card,No,Quinn Foster,Mar,Q1,2024
ORD-202403-02032,2024-03-09,2024-03-09,CUST-02858,Henry Hall,Corporate,Buffalo,NY,East,OFF-PA-1001,Premium Copy Paper Pack,Office Supplies,Paper,5,15.7,0.03,76.14,40.0,36.14,Same Day,Online,Bank Transfer,No,Jordan Patel,Mar,Q1,2024
ORD-202403-02161,2024-03-04,2024-03-08,CUST-07653,Sophia Campbell,Corporate,Cambridge,MA,East,OFF-AP-1001,Office Microwave,Office Supplies,Appliances,4,116.35,0.1,418.86,308.0,110.86,Standard Class,Wholesale,Bank Transfer,No,Avery Brooks,Mar,Q1,2024
ORD-202403-02012,2024-03-17,2024-03-19,CUST-08648,Cameron Clark,Consumer,Cambridge,MA,East,TEC-MA-1001,Monochrome Laser Printer,Technology,Machines,1,300.25,0.03,291.24,190.0,101.24,First Class,Store,Debit Card,No,Jordan Patel,Mar,Q1,2024
ORD-202403-01457,2024-03-11,2024-03-13,CUST-03851,Henry Nguyen,Consumer,Grand Rapids,MI,Central,FUR-CH-1003,Guest Reception Chair,Furniture,Chairs,1,123.33,0.06,115.93,72.0,43.93,First Class,Online,PayPal,No,Riley Chen,Mar,Q1,2024
ORD-202403-00206,2024-03-21,2024-03-24,CUST-01979,Riley Roberts,Consumer,Boulder,CO,West,TEC-MA-1001,Monochrome Laser Printer,Technology,Machines,1,251.2,0.07,233.62,190.0,43.62,First Class,Wholesale,Credit Card,No,Quinn Foster,Mar,Q1,2024
ORD-202403-00730,2024-03-03,2024-03-05,CUST-00536,Benjamin Moore,Corporate,Phoenix,AZ,West,OFF-AP-1002,Compact Coffee Maker,Office Supplies,Appliances,2,94.7,0.07,176.14,108.0,68.14,First Class,Online,PayPal,No,Quinn Foster,Mar,Q1,2024
ORD-202403-00085,2024-03-27,2024-04-01,CUST-03066,James Lee,Corporate,Charlotte,NC,South,FUR-FU-1002,LED Task Lamp,Furniture,Furnishings,1,48.41,0.15,41.15,23.0,18.15,Standard Class,Wholesale,Bank Transfer,No,Morgan Lee,Mar,Q1,2024
ORD-202403-00033,2024-03-02,2024-03-05,CUST-11845,Ava Lee,Consumer,Tucson,AZ,West,OFF-BI-1003,Archival Storage Binder,Office Supplies,Binders,8,15.37,0.02,120.5,48.0,72.5,Second Class,Store,Cash,No,Quinn Foster,Mar,Q1,2024
ORD-202403-01870,2024-03-28,2024-03-28,CUST-02073,Benjamin Phillips,Consumer,Atlanta,GA,South,TEC-CP-1001,High-Speed Office Copier,Technology,Copiers,2,1439.42,0.05,2734.9,2080.0,654.9,Same Day,Online,Credit Card,No,Quinn Foster,Mar,Q1,2024
ORD-202403-01197,2024-03-16,2024-03-23,CUST-09225,Lucas Rivera,Consumer,Boulder,CO,West,TEC-CP-1002,Desktop Color Copier,Technology,Copiers,3,835.36,0.11,2230.41,1815.0,415.41,Standard Class,Wholesale,Bank Transfer,No,Dakota Rivera,Mar,Q1,2024
ORD-202403-01289,2024-03-15,2024-03-15,CUST-05374,Noah Taylor,Corporate,Los Angeles,CA,West,FUR-ST-1003,Lateral Filing Cabinet,Furniture,Storage,1,271.37,0.06,255.09,184.0,71.09,Same Day,Store,Credit Card,No,Quinn Foster,Mar,Q1,2024
ORD-202403-02090,2024-03-27,2024-03-31,CUST-00669,Hayden Nelson,Consumer,Orlando,FL,South,FUR-TB-1002,Conference Table 8-Seater,Furniture,Tables,1,896.71,0.06,842.91,615.0,227.91,Second Class,Online,Credit Card,No,Quinn Foster,Mar,Q1,2024
ORD-202403-01912,2024-03-26,2024-03-26,CUST-01000,Sage Scott,Consumer,Grand Rapids,MI,Central,TEC-CP-1002,Desktop Color Copier,Technology,Copiers,2,844.37,0.04,1621.19,1210.0,411.19,Same Day,Store,Debit Card,No,Riley Chen,Mar,Q1,2024
ORD-202403-01763,2024-03-18,2024-03-22,CUST-10965,Joseph Lewis,Consumer,Boulder,CO,West,OFF-BI-1002,Label Divider Binder Kit,Office Supplies,Binders,4,20.27,0.02,79.46,32.0,47.46,Second Class,Store,Credit Card,No,Dakota Rivera,Mar,Q1,2024
ORD-202403-00272,2024-03-18,2024-03-20,CUST-11704,Joseph Davis,Consumer,Chicago,IL,Central,FUR-ST-1001,5-Shelf Steel Storage Rack,Furniture,Storage,1,163.86,0.04,157.31,102.0,55.31,First Class,Store,Debit Card,No,Riley Chen,Mar,Q1,2024
ORD-202403-00392,2024-03-20,2024-03-21,CUST-06849,Amelia Young,Small Business,Seattle,WA,West,TEC-PH-1003,5G Mobile Hotspot,Technology,Phones,1,154.62,0.05,146.89,89.0,57.89,Same Day,Store,Debit Card,No,Skyler Adams,Mar,Q1,2024
ORD-202403-02186,2024-03-05,2024-03-10,CUST-02331,Sage Ramirez,Consumer,Charlotte,NC,South,OFF-AR-1001,Marker & Highlighter Set,Office Supplies,Art,5,13.05,0.09,59.38,30.0,29.38,Standard Class,Wholesale,Bank Transfer,No,Cameron Scott,Mar,Q1,2024
ORD-202403-00980,2024-03-10,2024-03-13,CUST-05645,Henry Garcia,Small Business,Seattle,WA,West,FUR-TB-1003,Training Room Folding Table,Furniture,Tables,1,245.16,0.08,225.55,154.0,71.55,Second Class,Store,Cash,No,Skyler Adams,Mar,Q1,2024
ORD-202403-02177,2024-03-16,2024-03-17,CUST-10445,Chloe Martinez,Small Business,Charlotte,NC,South,TEC-CP-1001,High-Speed Office Copier,Technology,Copiers,2,1507.85,0.09,2744.29,2080.0,664.29,First Class,Online,Debit Card,No,Cameron Scott,Mar,Q1,2024
ORD-202403-00228,2024-03-23,2024-03-25,CUST-10622,Elijah Jackson,Small Business,Raleigh,NC,South,TEC-AC-1001,Wireless Keyboard & Mouse Combo,Technology,Accessories,1,59.61,0.13,51.86,31.0,20.86,Second Class,Wholesale,Credit Card,No,Quinn Foster,Mar,Q1,2024
ORD-202403-01079,2024-03-23,2024-03-29,CUST-01044,Parker Jackson,Home Office,Seattle,WA,West,TEC-MA-1001,Monochrome Laser Printer,Technology,Machines,2,290.38,0.07,540.11,380.0,160.11,Standard Class,Marketplace,PayPal,No,Skyler Adams,Mar,Q1,2024
